rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
55,0,4,480,480,1.0000,1.0651,0.3372,38.57,1.0000,20 26 30 38
56,0,4,480,480,1.0000,1.0651,0.3372,38.57,1.0000,20 26 36 38
57,0,4,480,480,1.0000,1.0651,0.3372,38.57,1.0000,20 26 38 40
58,0,4,468,468,1.0000,1.0651,0.3302,37.39,1.0000,0 3 40 49
59,0,2,448,448,1.0000,1.0651,0.3183,35.45,1.0000,38 44
60,0,3,448,448,1.0000,1.0651,0.3183,35.45,1.0000,30 38 44
61,0,3,448,448,1.0000,1.0651,0.3183,35.45,1.0000,36 38 44
62,0,3,448,448,1.0000,1.0651,0.3183,35.45,1.0000,38 40 44
63,0,3,413,413,1.0000,1.0651,0.2971,32.13,1.0000,26 38 49
64,0,4,413,413,1.0000,1.0651,0.2971,32.13,1.0000,26 30 38 49
65,0,4,413,413,1.0000,1.0651,0.2971,32.13,1.0000,26 32 38 49
66,0,4,413,413,1.0000,1.0651,0.2971,32.13,1.0000,26 36 38 49
67,0,2,400,400,1.0000,1.0651,0.2891,30.93,1.0000,3 38
68,0,3,400,400,1.0000,1.0651,0.2891,30.93,1.0000,3 30 38
69,0,3,400,400,1.0000,1.0651,0.2891,30.93,1.0000,3 36 38
70,0,3,400,400,1.0000,1.0651,0.2891,30.93,1.0000,3 38 40
71,0,4,341,341,1.0000,1.0651,0.2518,25.66,1.0000,0 3 49 56
72,0,4,306,306,1.0000,1.0651,0.2290,22.66,1.0000,1 4 37 40
73,0,2,294,294,1.0000,1.0651,0.2210,21.65,1.0000,7 40
74,0,3,294,294,1.0000,1.0651,0.2210,21.65,1.0000,7 30 40
75,0,3,294,294,1.0000,1.0651,0.2210,21.65,1.0000,7 36 40
76,0,3,294,294,1.0000,1.0651,0.2210,21.65,1.0000,7 40 52
77,0,4,278,278,1.0000,1.0651,0.2102,20.33,1.0000,1 4 40 44
78,0,2,269,269,1.0000,1.0651,0.2041,19.59,1.0000,40 46
79,0,3,269,269,1.0000,1.0651,0.2041,19.59,1.0000,14 40 46
80,0,3,269,269,1.0000,1.0651,0.2041,19.59,1.0000,24 40 46
81,0,3,269,269,1.0000,1.0651,0.2041,19.59,1.0000,30 40 46
82,0,3,259,259,1.0000,1.0651,0.1973,18.78,1.0000,7 18 44
83,0,4,259,259,1.0000,1.0651,0.1973,18.78,1.0000,7 18 30 44
84,0,4,259,259,1.0000,1.0651,0.1973,18.78,1.0000,7 18 36 44
85,0,4,259,259,1.0000,1.0651,0.1973,18.78,1.0000,7 18 44 52
86,0,2,257,257,1.0000,1.0651,0.1959,18.62,1.0000,35 40
87,0,3,257,257,1.0000,1.0651,0.1959,18.62,1.0000,16 35 40
88,0,3,257,257,1.0000,1.0651,0.1959,18.62,1.0000,18 35 40
89,0,3,257,257,1.0000,1.0651,0.1959,18.62,1.0000,24 35 40
90,0,2,253,253,1.0000,1.0651,0.1931,18.30,1.0000,35 56
